latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
17.033073,100.284164,337.39,0.32,0.55,2019-04-30,0707,N,VIIRS,n,1,305.78,2.07,D,0
16.876606,98.867439,330.72,0.52,0.5,2019-04-30,0707,N,VIIRS,l,1,303.26,4.91,D,0
16.899473,98.863297,345.25,0.52,0.5,2019-04-30,0707,N,VIIRS,n,1,308.21,8.16,D,0
16.904106,98.862961,344.19,0.52,0.5,2019-04-30,0707,N,VIIRS,n,1,304.98,13.88,D,0
16.903498,98.857872,335.59,0.52,0.5,2019-04-30,0707,N,VIIRS,n,1,305.03,4.8,D,0
16.908098,98.8573,338.51,0.52,0.5,2019-04-30,0707,N,VIIRS,n,1,303.36,4.8,D,0
17.101633,100.481171,349.25,0.33,0.56,2019-04-30,0707,N,VIIRS,n,1,307.59,2.74,D,0
17.19763,101.300827,367,0.38,0.59,2019-04-30,0707,N,VIIRS,h,1,303.94,10.3,D,0
17.179939,101.089325,332.4,0.37,0.58,2019-04-30,0707,N,VIIRS,l,1,302.4,3.81,D,0
17.217724,101.383926,340.05,0.38,0.59,2019-04-30,0707,N,VIIRS,n,1,298.49,7.12,D,0
16.924055,98.758209,344.29,0.51,0.49,2019-04-30,0707,N,VIIRS,n,1,307.17,4.55,D,0
17.096182,100.118233,344.89,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,308.5,7.53,D,0
16.923985,98.759323,342.58,0.51,0.5,2019-04-30,0707,N,VIIRS,n,1,307.13,6.3,D,0
17.217974,101.382347,335.35,0.38,0.59,2019-04-30,0707,N,VIIRS,n,1,298,7.17,D,0
17.095045,100.11557,337.73,0.63,0.54,2019-04-30,0707,N,VIIRS,l,1,308.39,11.62,D,0
16.983015,98.670441,342.06,0.51,0.49,2019-04-30,0707,N,VIIRS,n,1,301.05,4.04,D,0
17.267429,101.121017,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,307.95,10.84,D,0
17.272867,101.120895,332.01,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,303.44,10.84,D,0
17.361265,101.896049,331.89,0.42,0.61,2019-04-30,0707,N,VIIRS,n,1,295.56,5.13,D,0
17.198942,100.403526,333.32,0.33,0.55,2019-04-30,0707,N,VIIRS,l,1,304.22,1.35,D,0
17.012564,98.685478,343.64,0.51,0.49,2019-04-30,0707,N,VIIRS,n,1,304.8,7.54,D,0
17.022133,98.688126,338.31,0.51,0.49,2019-04-30,0707,N,VIIRS,n,1,303.75,8.79,D,0
17.021606,98.683792,349.73,0.51,0.49,2019-04-30,0707,N,VIIRS,n,1,305.04,8.79,D,0
17.219675,100.312355,350.91,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,306.1,3.66,D,0
17.219286,100.308968,342.26,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,303.96,3.66,D,0
17.015905,98.562233,347.26,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,304.35,10.21,D,0
17.017391,98.500267,335.46,0.49,0.49,2019-04-30,0707,N,VIIRS,n,1,304.2,4.31,D,0
17.022371,98.685158,367,0.51,0.49,2019-04-30,0707,N,VIIRS,h,1,305.24,12.68,D,0
17.01302,98.564072,344.8,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,305.33,7.72,D,0
17.217436,100.310501,367,0.33,0.55,2019-04-30,0707,N,VIIRS,h,1,306.03,6.29,D,0
17.270599,100.811844,330.53,0.35,0.57,2019-04-30,0707,N,VIIRS,l,1,301.87,2.16,D,0
17.067749,98.836761,342.11,0.52,0.5,2019-04-30,0707,N,VIIRS,n,1,303.98,18.47,D,0
17.054853,98.607437,338.33,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,304.09,3.5,D,0
17.049128,98.558945,335.16,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,304,5.83,D,0
17.053638,98.558281,340.6,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,303.3,12.64,D,0
17.344591,101.104385,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,302.86,37.42,D,0
17.344172,101.100426,346.52,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,300.62,23.97,D,0
17.067715,98.560837,341.24,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,301.34,32.46,D,0
17.067112,98.555801,354.62,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,306.08,32.46,D,0
17.073284,98.530769,350.16,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,298.01,8.18,D,0
17.32509,100.485916,346.12,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,309.06,4.06,D,0
17.128532,98.682716,333.6,0.51,0.49,2019-04-30,0707,N,VIIRS,l,1,306.42,4.01,D,0
17.429787,101.117531,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,297.18,11.01,D,0
17.429453,101.114334,356.29,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,293.79,11.01,D,0
17.375076,100.599121,348.07,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,299.31,5.07,D,0
17.374666,100.595291,345.09,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,299.71,5.07,D,0
17.317345,100.019516,335.64,0.63,0.54,2019-04-30,0707,N,VIIRS,l,1,308.33,7.16,D,0
17.322355,100.018921,349.21,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,307.18,7.16,D,0
17.350092,100.03997,337.56,0.63,0.54,2019-04-30,0707,N,VIIRS,l,1,307.99,7.99,D,0
17.579788,102.134567,341.81,0.43,0.62,2019-04-30,0707,N,VIIRS,n,1,298.04,5.06,D,0
17.203697,98.388741,345.5,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,308.1,8.05,D,0
17.208126,98.387779,344.6,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,304.69,8.05,D,0
17.209274,98.360344,343.79,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,306.88,12.89,D,0
17.206236,98.389404,349.34,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,308,14.54,D,0
17.212057,98.361412,345.31,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,304.15,9.17,D,0
17.218851,98.341949,341.82,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,305.97,5.72,D,0
17.223291,98.341156,335.66,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,304.7,3.46,D,0
17.230091,98.322014,333.95,0.48,0.48,2019-04-30,0707,N,VIIRS,l,1,304.27,3.04,D,0
17.23897,98.320518,347.18,0.48,0.48,2019-04-30,0707,N,VIIRS,n,1,306.11,4.51,D,0
17.243402,98.319702,338.45,0.48,0.48,2019-04-30,0707,N,VIIRS,n,1,305.49,4.51,D,0
17.343422,99.090034,335.87,0.54,0.51,2019-04-30,0707,N,VIIRS,l,1,307.09,5.38,D,0
17.564337,100.875084,336.7,0.36,0.57,2019-04-30,0707,N,VIIRS,n,1,299.79,4.01,D,0
17.521393,100.435974,342.58,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,310.2,6.86,D,0
17.372423,99.133659,335.62,0.55,0.51,2019-04-30,0707,N,VIIRS,l,1,310.16,6.22,D,0
17.639828,101.370644,338.48,0.39,0.59,2019-04-30,0707,N,VIIRS,n,1,303.8,4.5,D,0
17.270977,98.17527,334.4,0.47,0.48,2019-04-30,0707,N,VIIRS,l,1,305.76,1.89,D,0
17.274845,98.170227,332.28,0.47,0.48,2019-04-30,0707,N,VIIRS,l,1,305.77,4.21,D,0
17.321112,98.435677,332.74,0.49,0.49,2019-04-30,0707,N,VIIRS,n,1,307,2.54,D,0
17.459375,99.696152,340.02,0.6,0.53,2019-04-30,0707,N,VIIRS,n,1,307.15,6.22,D,0
17.63958,101.369362,332.35,0.39,0.59,2019-04-30,0707,N,VIIRS,n,1,302.26,2.62,D,0
17.322821,98.436676,336.6,0.49,0.49,2019-04-30,0707,N,VIIRS,n,1,306.73,1.85,D,0
17.809607,102.624306,336.97,0.47,0.64,2019-04-30,0707,N,VIIRS,n,1,301.18,3.92,D,0
17.824408,102.590759,367,0.47,0.64,2019-04-30,0707,N,VIIRS,h,1,299.39,7.63,D,0
17.832006,102.485672,337.14,0.46,0.64,2019-04-30,0707,N,VIIRS,n,1,299.76,4.6,D,0
17.523329,99.516174,332.26,0.58,0.52,2019-04-30,0707,N,VIIRS,l,1,306.67,4.46,D,0
17.843498,102.421852,335.77,0.46,0.63,2019-04-30,0707,N,VIIRS,n,1,299.47,3.65,D,0
17.808235,102.02018,351.61,0.43,0.62,2019-04-30,0707,N,VIIRS,n,1,302.87,6.79,D,0
17.555483,99.666092,336.26,0.6,0.53,2019-04-30,0707,N,VIIRS,n,1,303.63,4.26,D,0
17.70013,100.853928,344.59,0.36,0.57,2019-04-30,0707,N,VIIRS,n,1,302.5,3.65,D,0
17.562227,99.596115,332.97,0.59,0.53,2019-04-30,0707,N,VIIRS,l,1,305.25,6.1,D,0
17.557436,99.663208,339.62,0.6,0.53,2019-04-30,0707,N,VIIRS,n,1,305.48,6.16,D,0
17.809572,102.020325,347.93,0.43,0.62,2019-04-30,0707,N,VIIRS,n,1,302.51,7.78,D,0
17.698669,100.853035,342.6,0.36,0.57,2019-04-30,0707,N,VIIRS,n,1,302.43,2.56,D,0
17.56472,99.593544,330.8,0.59,0.53,2019-04-30,0707,N,VIIRS,l,1,304.29,6.07,D,0
17.434795,98.170021,344.09,0.48,0.48,2019-04-30,0707,N,VIIRS,n,1,303.82,7.06,D,0
17.444113,98.135376,335.7,0.47,0.48,2019-04-30,0707,N,VIIRS,n,1,303.73,5.87,D,0
17.478209,98.120842,349.43,0.47,0.48,2019-04-30,0707,N,VIIRS,n,1,302.58,5.46,D,0
17.707264,99.838821,341.88,0.62,0.54,2019-04-30,0707,N,VIIRS,n,1,303.46,7.6,D,0
17.708052,99.843201,342.61,0.62,0.54,2019-04-30,0707,N,VIIRS,n,1,303.17,7.27,D,0
17.707449,99.837646,332.05,0.62,0.54,2019-04-30,0707,N,VIIRS,n,1,302.45,7.27,D,0
17.601681,98.524284,340.95,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,311.22,9.22,D,0
17.601194,98.520142,345.17,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,310.27,9.22,D,0
17.605764,98.519829,352.06,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,309.6,9.22,D,0
17.539181,97.928734,346.18,0.46,0.47,2019-04-30,0707,N,VIIRS,n,1,306.47,6.62,D,0
17.811071,100.223633,353.68,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,301.63,4.37,D,0
17.769196,99.848877,331.27,0.62,0.54,2019-04-30,0707,N,VIIRS,l,1,303.72,3.28,D,0
17.557648,97.934723,336.72,0.46,0.47,2019-04-30,0707,N,VIIRS,n,1,306.68,4.05,D,0
17.878794,100.646675,367,0.35,0.57,2019-04-30,0707,N,VIIRS,h,1,307.36,8.83,D,0
17.878458,100.643608,337.89,0.35,0.57,2019-04-30,0707,N,VIIRS,n,1,305.99,4.05,D,0
17.56629,97.968849,331.05,0.46,0.47,2019-04-30,0707,N,VIIRS,l,1,305.95,3.54,D,0
17.935398,101.065338,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,308.06,3.47,D,0
17.935011,101.06179,333.62,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,306.49,3.47,D,0
17.828718,99.971031,335.3,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,303.39,6.97,D,0
17.937416,101.0644,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,308.29,7.28,D,0
17.828133,99.969147,336.16,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,303.4,8.14,D,0
17.858173,100.2015,330.49,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,301.02,9.4,D,0
17.862915,100.197502,367,0.33,0.55,2019-04-30,0707,N,VIIRS,h,1,301.91,5.84,D,0
17.797382,99.549942,341.32,0.59,0.53,2019-04-30,0707,N,VIIRS,n,1,302.63,15.27,D,0
17.860435,99.985245,335.41,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,302.26,10.27,D,0
17.927263,100.554184,367,0.35,0.56,2019-04-30,0707,N,VIIRS,h,1,304.95,16.84,D,0
17.926918,100.550964,333.47,0.35,0.56,2019-04-30,0707,N,VIIRS,n,1,302.11,9.92,D,0
17.865515,99.985085,348.58,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,302.84,12.6,D,0
17.864857,99.979095,334.28,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,301.43,12.6,D,0
17.838175,99.737877,340.39,0.61,0.53,2019-04-30,0707,N,VIIRS,n,1,303.29,5.64,D,0
17.931469,100.544044,336.76,0.35,0.56,2019-04-30,0707,N,VIIRS,n,1,301.38,4.48,D,0
17.771435,99.103989,331.63,0.55,0.51,2019-04-30,0707,N,VIIRS,n,1,301.73,3.67,D,0
17.856586,99.812935,334.29,0.62,0.54,2019-04-30,0707,N,VIIRS,n,1,302.6,4.21,D,0
17.944487,100.566559,337.2,0.35,0.56,2019-04-30,0707,N,VIIRS,n,1,303.06,2.31,D,0
18.019512,101.115616,333.78,0.38,0.59,2019-04-30,0707,N,VIIRS,n,1,304.25,3.06,D,0
17.885996,99.850136,333.69,0.62,0.54,2019-04-30,0707,N,VIIRS,n,1,301.66,5.38,D,0
17.826834,99.332642,338.33,0.57,0.52,2019-04-30,0707,N,VIIRS,l,1,311.25,7.29,D,0
17.894272,99.878586,334.93,0.62,0.54,2019-04-30,0707,N,VIIRS,n,1,303.95,6.07,D,0
17.672661,97.998734,336.69,0.47,0.48,2019-04-30,0707,N,VIIRS,l,1,309.77,4.31,D,0
17.876741,99.680443,336.05,0.6,0.53,2019-04-30,0707,N,VIIRS,n,1,304.98,1.92,D,0
17.888615,99.696762,349.95,0.61,0.53,2019-04-30,0707,N,VIIRS,n,1,304.28,10.12,D,0
17.887957,99.691017,344.94,0.61,0.53,2019-04-30,0707,N,VIIRS,n,1,304.74,10.12,D,0
17.897497,99.643982,331.68,0.6,0.53,2019-04-30,0707,N,VIIRS,l,1,304.77,4.05,D,0
17.889338,99.693954,367,0.61,0.53,2019-04-30,0707,N,VIIRS,h,1,305.04,20.12,D,0
17.899197,99.646713,333.39,0.6,0.53,2019-04-30,0707,N,VIIRS,l,1,304.55,3.34,D,0
18.018978,100.724632,330.78,0.36,0.57,2019-04-30,0707,N,VIIRS,l,1,304.6,3.11,D,0
18.045502,100.876678,331.15,0.36,0.58,2019-04-30,0707,N,VIIRS,l,1,305.01,1.66,D,0
17.914127,99.512039,330.81,0.59,0.53,2019-04-30,0707,N,VIIRS,l,1,301.65,7.96,D,0
17.74951,98.047729,339.09,0.47,0.48,2019-04-30,0707,N,VIIRS,n,1,304.75,4.78,D,0
17.957211,99.809456,330.8,0.62,0.54,2019-04-30,0707,N,VIIRS,l,1,304.52,4.15,D,0
17.750992,98.02272,343.69,0.47,0.48,2019-04-30,0707,N,VIIRS,n,1,305.51,7.28,D,0
17.75539,98.022118,345.66,0.47,0.48,2019-04-30,0707,N,VIIRS,n,1,308.21,6.22,D,0
17.759745,98.021164,332.83,0.47,0.48,2019-04-30,0707,N,VIIRS,l,1,307.67,6.22,D,0
18.015266,100.196564,334.9,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,302.26,3.35,D,0
18.023535,100.224686,339.1,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,299.32,3.08,D,0
17.982555,99.855507,344.16,0.62,0.54,2019-04-30,0707,N,VIIRS,n,1,306.22,8.77,D,0
18.058626,100.353661,332.72,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,301.43,3.77,D,0
18.057968,100.347725,343.26,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,301.91,5.24,D,0
17.906225,99.018791,335.02,0.55,0.51,2019-04-30,0707,N,VIIRS,l,1,307.41,4.88,D,0
17.773806,97.809555,346.85,0.46,0.47,2019-04-30,0707,N,VIIRS,n,1,307.76,27.41,D,0
17.773333,97.80574,356.87,0.46,0.47,2019-04-30,0707,N,VIIRS,n,1,314.12,27.41,D,0
17.772812,97.801544,331.85,0.46,0.47,2019-04-30,0707,N,VIIRS,l,1,306.18,4.34,D,0
17.777233,97.801605,346.11,0.46,0.47,2019-04-30,0707,N,VIIRS,n,1,307.26,4.34,D,0
17.771425,97.755013,332.94,0.45,0.47,2019-04-30,0707,N,VIIRS,l,1,305.82,1.85,D,0
17.848145,98.339767,337.81,0.49,0.49,2019-04-30,0707,N,VIIRS,n,1,308.95,3.82,D,0
17.775261,97.810356,341.28,0.46,0.47,2019-04-30,0707,N,VIIRS,n,1,305.87,25.38,D,0
17.774807,97.806488,354.57,0.46,0.47,2019-04-30,0707,N,VIIRS,n,1,315.12,25.38,D,0
17.77433,97.802414,352.64,0.46,0.47,2019-04-30,0707,N,VIIRS,n,1,308.25,11.82,D,0
17.773243,97.755653,343.82,0.45,0.47,2019-04-30,0707,N,VIIRS,n,1,306.65,1.58,D,0
17.793867,97.744308,339.69,0.45,0.47,2019-04-30,0707,N,VIIRS,n,1,307.82,3.78,D,0
18.070997,100.014488,345.85,0.32,0.55,2019-04-30,0707,N,VIIRS,n,1,303.91,2.77,D,0
17.811882,97.711525,334.94,0.45,0.47,2019-04-30,0707,N,VIIRS,l,1,307.95,2.56,D,0
18.119177,100.033226,367,0.32,0.55,2019-04-30,0707,N,VIIRS,h,1,305.74,11.3,D,0
17.918222,98.297829,342.46,0.49,0.49,2019-04-30,0707,N,VIIRS,n,1,305.01,14.99,D,0
17.912182,98.247566,354.84,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,308.09,16.01,D,0
18.030296,99.165642,335.81,0.56,0.52,2019-04-30,0707,N,VIIRS,l,1,310.31,4.25,D,0
17.958542,98.316925,331.37,0.5,0.49,2019-04-30,0707,N,VIIRS,l,1,301.91,3.41,D,0
18.116901,99.55603,336.88,0.6,0.53,2019-04-30,0707,N,VIIRS,l,1,307.81,11.78,D,0
18.116257,99.550163,335.09,0.6,0.53,2019-04-30,0707,N,VIIRS,l,1,308.36,7.22,D,0
18.172474,99.926231,343.22,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,305.16,14.21,D,0
18.129145,99.531944,341.97,0.6,0.53,2019-04-30,0707,N,VIIRS,n,1,304.64,10.53,D,0
18.252983,100.381104,336.14,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,308.38,4.41,D,0
18.258184,100.380623,367,0.34,0.56,2019-04-30,0707,N,VIIRS,h,1,307.48,6.39,D,0
18.273043,100.420303,343.35,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,305.69,3.74,D,0
18.007679,98.080643,338.11,0.48,0.48,2019-04-30,0707,N,VIIRS,n,1,306.19,3.16,D,0
18.007185,98.076569,340.18,0.48,0.48,2019-04-30,0707,N,VIIRS,n,1,308.71,6.07,D,0
18.28146,100.400978,338.29,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,308.25,7.14,D,0
18.190145,99.5877,345.58,0.6,0.53,2019-04-30,0707,N,VIIRS,n,1,307.35,9.91,D,0
18.011082,98.071594,330.18,0.48,0.48,2019-04-30,0707,N,VIIRS,l,1,304.26,3.78,D,0
18.278614,100.327698,342.15,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,304.85,3.43,D,0
18.195068,99.587128,355.55,0.6,0.53,2019-04-30,0707,N,VIIRS,n,1,309.44,9.91,D,0
18.191944,99.586639,367,0.6,0.53,2019-04-30,0707,N,VIIRS,h,1,308.97,17.06,D,0
18.282505,100.40097,345.47,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,308.02,7.59,D,0
18.27499,100.32811,339.49,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,304.12,3.33,D,0
18.277296,100.150719,339.15,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,303,3.24,D,0
18.222103,99.58889,336.66,0.6,0.53,2019-04-30,0707,N,VIIRS,l,1,307.47,9.77,D,0
18.088936,98.401001,332.47,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,304.84,2.34,D,0
18.307749,100.340645,339.13,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,305.81,3.41,D,0
18.093452,98.400276,336.63,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,307.14,3.35,D,0
18.054863,98.068893,333.97,0.48,0.48,2019-04-30,0707,N,VIIRS,l,1,304.68,3.04,D,0
18.336588,100.414398,338.82,0.34,0.56,2019-04-30,0707,N,VIIRS,n,1,306.08,3.78,D,0
18.336214,100.410889,330.94,0.34,0.56,2019-04-30,0707,N,VIIRS,l,1,305.09,2.78,D,0
18.350863,100.499016,335,0.35,0.57,2019-04-30,0707,N,VIIRS,l,1,305.49,4.13,D,0
18.322104,100.086639,347.03,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,303.56,7.03,D,0
18.32176,100.083496,338.29,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,302.49,4.99,D,0
18.344154,100.146156,345.22,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,304.01,3.32,D,0
18.4603,100.91758,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,302.29,10.68,D,0
18.459921,100.914093,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,299.75,10.68,D,0
18.34374,99.867081,337.19,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,305.61,6.41,D,0
18.462006,100.915504,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,299.02,17.34,D,0
18.255413,98.930145,336.89,0.55,0.51,2019-04-30,0707,N,VIIRS,l,1,311.31,8.59,D,0
18.302206,99.263,335.3,0.58,0.52,2019-04-30,0707,N,VIIRS,l,1,307.69,9.64,D,0
18.445219,100.392044,367,0.34,0.56,2019-04-30,0707,N,VIIRS,h,1,305.84,7.86,D,0
18.489138,100.757378,353.06,0.36,0.58,2019-04-30,0707,N,VIIRS,n,1,301.7,3.76,D,0
18.406557,99.844894,367,0.63,0.54,2019-04-30,0707,N,VIIRS,h,1,306.42,16.88,D,0
18.521675,100.912254,346.78,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,299.97,9.23,D,0
18.525976,100.901283,350.98,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,299.34,5.1,D,0
18.411579,99.84433,353.07,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,304.91,16.06,D,0
18.183681,97.843071,334.95,0.46,0.47,2019-04-30,0707,N,VIIRS,l,1,305.09,4.88,D,0
18.309168,98.777222,337.27,0.53,0.5,2019-04-30,0707,N,VIIRS,l,1,307.47,5.63,D,0
18.54184,100.79512,345.03,0.36,0.58,2019-04-30,0707,N,VIIRS,n,1,300.81,4.98,D,0
18.251358,98.141022,334.32,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,301.14,5.65,D,0
18.312155,98.779915,339.86,0.54,0.5,2019-04-30,0707,N,VIIRS,n,1,308.55,8.32,D,0
18.249294,98.138275,333.37,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,301.27,3.44,D,0
18.544903,100.793755,336.71,0.36,0.58,2019-04-30,0707,N,VIIRS,n,1,299.09,2.37,D,0
18.467001,99.938263,331.87,0.32,0.55,2019-04-30,0707,N,VIIRS,l,1,305.51,2.79,D,0
18.567741,100.858574,334.59,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,303.02,4.29,D,0
18.571318,100.840286,335.64,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,304.01,2.6,D,0
18.424528,99.450317,337.05,0.59,0.53,2019-04-30,0707,N,VIIRS,n,1,304.25,6.27,D,0
18.535845,100.444229,336.34,0.35,0.56,2019-04-30,0707,N,VIIRS,l,1,306.44,3.4,D,0
18.314266,98.266861,339.47,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,306.51,5.67,D,0
18.313694,98.261963,341.46,0.5,0.49,2019-04-30,0707,N,VIIRS,n,1,310.7,5.67,D,0
18.313093,98.256844,337.56,0.5,0.49,2019-04-30,0707,N,VIIRS,l,1,308.89,5.22,D,0
18.617544,100.971565,367,0.38,0.58,2019-04-30,0707,N,VIIRS,h,1,303.33,9.31,D,0
18.618263,100.978561,333.83,0.38,0.58,2019-04-30,0707,N,VIIRS,n,1,301.14,14.18,D,0
18.314022,98.225899,342.56,0.49,0.49,2019-04-30,0707,N,VIIRS,n,1,311.91,12.54,D,0
18.622971,100.971039,367,0.38,0.58,2019-04-30,0707,N,VIIRS,h,1,304.02,9.31,D,0
18.629515,100.981209,367,0.38,0.58,2019-04-30,0707,N,VIIRS,h,1,305.72,6.02,D,0
18.629877,100.984711,336.38,0.38,0.58,2019-04-30,0707,N,VIIRS,n,1,302.86,6.02,D,0
18.626514,100.900047,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,302.63,7,D,0
18.6269,100.903717,340.82,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,300.65,7,D,0
18.643551,100.958099,367,0.37,0.58,2019-04-30,0707,N,VIIRS,h,1,306.19,10.76,D,0
18.643143,100.902382,342.18,0.37,0.58,2019-04-30,0707,N,VIIRS,n,1,303.57,3.87,D,0
18.655939,100.971558,352.21,0.38,0.58,2019-04-30,0707,N,VIIRS,n,1,304.3,5.07,D,0
18.538485,99.844643,342.47,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,304.59,9.7,D,0
18.640699,100.677032,348.81,0.36,0.57,2019-04-30,0707,N,VIIRS,n,1,306.38,3.8,D,0
18.642191,100.641304,351.85,0.36,0.57,2019-04-30,0707,N,VIIRS,n,1,301.47,3.1,D,0
18.641811,100.63781,336.08,0.36,0.57,2019-04-30,0707,N,VIIRS,n,1,303.65,3.1,D,0
18.489338,99.281776,338.02,0.58,0.52,2019-04-30,0707,N,VIIRS,n,1,302.59,15.23,D,0
18.488811,99.277199,347.73,0.58,0.52,2019-04-30,0707,N,VIIRS,n,1,304.27,15.23,D,0
18.488293,99.272682,342.97,0.58,0.52,2019-04-30,0707,N,VIIRS,n,1,306.83,24.35,D,0
18.49416,99.281075,356.94,0.58,0.52,2019-04-30,0707,N,VIIRS,n,1,304.17,23.79,D,0
18.365591,98.199371,345.35,0.49,0.49,2019-04-30,0707,N,VIIRS,n,1,307.05,8.31,D,0
18.364111,98.149971,332.56,0.49,0.48,2019-04-30,0707,N,VIIRS,n,1,300.52,4.56,D,0
18.537909,99.848267,342.56,0.63,0.54,2019-04-30,0707,N,VIIRS,n,1,304.6,14.22,D,0
18.657419,100.973312,336.97,0.38,0.58,2019-04-30,0707,N,VIIRS,n,1,304.4,2.64,D,0
18.657064,100.969696,337.3,0.38,0.58,2019-04-30,0707,N,VIIRS,n,1,303.3,2.64,D,0
18.362921,98.20092,334.57,0.49,0.49,2019-04-30,0707,N,VIIRS,l,1,305.7,8.17,D,0
18.487921,99.284103,334.19,0.58,0.52,2019-04-30,0707,N,VIIRS,n,1,301.63,10.43,D,0
18.486927,99.274956,353.3,0.58,0.52,2019-04-30,0707,N,VIIRS,n,1,308.33,36.9,D,0
18.361814,98.151291,330.49,0.49,0.48,2019-04-30,0707,N,VIIRS,l,1,302.27,3.09,D,0
18.638893,100.678734,350.87,0.36,0.57,2019-04-30,0707,N,VIIRS,n,1,306.63,7.08,D,0
18.492741,99.283348,347.46,0.58,0.52,2019-04-30,0707,N,VIIRS,n,1,303.56,17.32,D,0
18.492243,99.278763,345.96,0.58,0.52,2019-04-30,0707,N,VIIRS,n,1,304.08,17.32,D,0
18.640293,100.639465,353.95,0.36,0.57,2019-04-30,0707,N,VIIRS,n,1,303.51,3.8,D,0
18.58308,100.084091,340.04,0.33,0.55,2019-04-30,0707,N,VIIRS,n,1,293.86,2.18,D,0
