latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
21.7929,97.11005,354.7,0.59,0.52,2020-03-04,07:12,N,nominal,1.0NRT,302.8,10.1,D
21.79207,97.14992,330.2,0.59,0.53,2020-03-04,07:12,N,nominal,1.0NRT,300,7.7,D
21.89579,98.2502,336.9,0.35,0.57,2020-03-04,07:12,N,nominal,1.0NRT,289.9,2.6,D
21.87282,98.0653,335.1,0.34,0.56,2020-03-04,07:12,N,nominal,1.0NRT,299.2,9.8,D
21.87314,98.06871,367,0.34,0.56,2020-03-04,07:12,N,high,1.0NRT,298.5,7.3,D
21.79682,97.34364,343.2,0.61,0.53,2020-03-04,07:12,N,nominal,1.0NRT,302.4,9.5,D
21.86795,98.06913,336.9,0.34,0.56,2020-03-04,07:12,N,nominal,1.0NRT,299.5,7.3,D
21.89112,98.31303,356.7,0.35,0.57,2020-03-04,07:12,N,nominal,1.0NRT,299.4,7.2,D
21.418,93.95957,330.2,0.56,0.43,2020-03-04,07:12,N,low,1.0NRT,300.4,24.5,D
21.46212,94.3279,332.5,0.39,0.44,2020-03-04,07:12,N,low,1.0NRT,305.6,2.2,D
21.60151,95.5407,334.1,0.46,0.47,2020-03-04,07:12,N,low,1.0NRT,308.3,1.4,D
21.79187,97.34412,341.2,0.61,0.53,2020-03-04,07:12,N,nominal,1.0NRT,302.4,5.3,D
21.88552,98.31,330.4,0.35,0.57,2020-03-04,07:12,N,nominal,1.0NRT,300.1,5.1,D
21.88584,98.31341,367,0.35,0.57,2020-03-04,07:12,N,high,1.0NRT,300.6,5.1,D
21.44724,94.27151,338.3,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,303.4,2.4,D
21.80307,97.55885,331.7,0.63,0.54,2020-03-04,07:12,N,nominal,1.0NRT,303.2,6.5,D
21.38877,93.81698,332.7,0.55,0.42,2020-03-04,07:12,N,nominal,1.0NRT,291.9,7.6,D
21.44632,94.2984,342.4,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,307.2,7.7,D
21.58838,95.54235,337.6,0.46,0.47,2020-03-04,07:12,N,low,1.0NRT,308.8,4.1,D
21.44135,94.29102,342.3,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,304.3,5.2,D
21.4418,94.29483,332.7,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,301.6,5.2,D
21.584,95.54286,336.9,0.46,0.47,2020-03-04,07:12,N,low,1.0NRT,310.6,3.9,D
21.43731,94.29149,341.7,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,303.4,5.2,D
21.77459,97.42226,339.6,0.61,0.54,2020-03-04,07:12,N,nominal,1.0NRT,299.2,46.8,D
21.41264,94.1171,335.3,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,300.9,3.8,D
21.40864,94.1176,335.5,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,303.8,3.8,D
21.38908,93.81857,332.2,0.55,0.42,2020-03-04,07:12,N,nominal,1.0NRT,291.7,6.6,D
21.44076,94.2907,341,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,303,4.9,D
21.44123,94.29449,341.6,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,303.7,4.9,D
21.79563,97.3448,352.1,0.61,0.53,2020-03-04,07:12,N,nominal,1.0NRT,304.8,25.4,D
21.43672,94.29117,334.4,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,302.4,4.9,D
21.58794,95.54057,335.4,0.46,0.47,2020-03-04,07:12,N,low,1.0NRT,308.7,4.5,D
21.41115,94.11897,341.7,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,303.1,7.6,D
21.58356,95.54102,335.3,0.46,0.47,2020-03-04,07:12,N,low,1.0NRT,310,4.3,D
21.88638,98.31339,367,0.35,0.57,2020-03-04,07:12,N,high,1.0NRT,303.4,11.4,D
21.80339,97.55974,330.3,0.63,0.54,2020-03-04,07:12,N,low,1.0NRT,303.4,3.8,D
21.77817,97.41622,339.6,0.61,0.54,2020-03-04,07:12,N,nominal,1.0NRT,297.3,7.4,D
21.39243,94.09887,332.5,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,300.5,3.4,D
21.42183,94.33664,333.2,0.39,0.44,2020-03-04,07:12,N,low,1.0NRT,305.3,3,D
21.77332,97.41782,335.4,0.61,0.54,2020-03-04,07:12,N,nominal,1.0NRT,302,18.2,D
21.41732,94.33335,341.6,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,304.5,3,D
21.73839,97.1343,331.5,0.59,0.53,2020-03-04,07:12,N,nominal,1.0NRT,299.9,4.4,D
21.73412,97.14049,333.2,0.59,0.53,2020-03-04,07:12,N,nominal,1.0NRT,300.5,5.6,D
21.70497,96.91289,335.1,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,301.7,5.7,D
21.39233,94.22978,331,0.38,0.43,2020-03-04,07:12,N,low,1.0NRT,305.8,2.8,D
21.6753,96.68201,337.9,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,304.3,6.4,D
21.70736,96.98093,348,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,302.3,7.4,D
21.7426,97.31528,334,0.6,0.53,2020-03-04,07:12,N,nominal,1.0NRT,302.1,5.4,D
21.38208,94.1794,332.6,0.57,0.43,2020-03-04,07:12,N,low,1.0NRT,305.2,5.2,D
21.6694,96.67163,348.8,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,304.3,6.9,D
21.67006,96.67773,333.2,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,302.6,6.4,D
21.70256,96.98156,334.5,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,303.7,7.4,D
21.72181,97.21119,330.4,0.59,0.53,2020-03-04,07:12,N,nominal,1.0NRT,298.2,3.2,D
21.82297,98.26326,345.4,0.35,0.57,2020-03-04,07:12,N,nominal,1.0NRT,298.7,3.6,D
21.64217,96.55139,330.3,0.54,0.51,2020-03-04,07:12,N,nominal,1.0NRT,303,3.5,D
21.68524,96.95592,351.1,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,308.5,30.1,D
21.70122,97.15572,330.6,0.59,0.53,2020-03-04,07:12,N,nominal,1.0NRT,296.5,5.4,D
21.32356,93.89969,337.6,0.55,0.43,2020-03-04,07:12,N,nominal,1.0NRT,288.4,12.1,D
21.32425,93.90529,344.2,0.55,0.43,2020-03-04,07:12,N,nominal,1.0NRT,299.3,42.5,D
21.67356,97.03088,342,0.58,0.52,2020-03-04,07:12,N,nominal,1.0NRT,303.9,3.3,D
21.10535,92.25017,334.8,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,301.1,3.6,D
21.10651,92.2589,341.2,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,301.4,5.3,D
21.10767,92.26765,347.1,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,301.9,7.4,D
21.66874,97.03161,331.6,0.58,0.52,2020-03-04,07:12,N,low,1.0NRT,302.3,3.3,D
21.64514,96.85071,341.6,0.56,0.52,2020-03-04,07:12,N,nominal,1.0NRT,305.4,4.3,D
21.65701,96.96526,338.8,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,304.1,7.8,D
21.66278,97.02122,342.8,0.58,0.52,2020-03-04,07:12,N,nominal,1.0NRT,306.6,10.3,D
21.09933,92.25997,351.1,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,301.9,11.7,D
21.6522,96.96577,342.1,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,307.1,7.8,D
21.70841,97.52101,335.8,0.62,0.54,2020-03-04,07:12,N,nominal,1.0NRT,300,5.8,D
21.96245,100.38893,331.3,0.48,0.65,2020-03-04,07:12,N,nominal,1.0NRT,299.6,3.7,D
21.34421,94.27094,339.3,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,306.1,2.1,D
21.34465,94.27467,332.1,0.39,0.44,2020-03-04,07:12,N,low,1.0NRT,306.3,4.4,D
21.60499,96.60338,332.4,0.54,0.51,2020-03-04,07:12,N,low,1.0NRT,302.4,3.6,D
21.61576,96.7068,336.7,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,302.2,6.3,D
21.61631,96.71209,340.8,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,301.7,6.3,D
21.51102,95.76843,343.1,0.48,0.48,2020-03-04,07:12,N,nominal,1.0NRT,311.2,5.9,D
21.63391,96.92965,339.6,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,307.6,1.9,D
-6.13788,155.19612,299.9,0.47,0.39,2020-03-04,14:42,N,nominal,1.0NRT,285,1,N
27.24257,140.88522,332.6,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,291.4,3.7,N
27.24318,140.88136,331.4,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,286.9,2.9,N
27.24378,140.8775,323.2,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,289.1,2.9,N
27.24526,140.88972,323.2,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,289.6,2.3,N
27.24586,140.88588,332,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,293.3,2.3,N
27.24647,140.882,341.1,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,299.2,17.2,N
27.23867,140.88843,318.8,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,286.5,3.7,N
27.24708,140.87816,322.9,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,291.8,17.2,N
27.24916,140.88652,308,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,290.2,2.3,N
27.24977,140.88266,334.9,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,290.9,17.2,N
27.25037,140.87881,334.1,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,289.1,17.2,N
27.25258,140.88625,304.2,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,288.5,1.4,N
27.25319,140.88239,337.2,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,290.3,14.7,N
27.25379,140.87854,346.8,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,303.3,14.7,N
27.25648,140.88304,347.5,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,291.2,14.7,N
27.25709,140.87918,348.2,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,292.9,14.7,N
27.25978,140.88368,302.7,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,284.7,1.1,N
27.24196,140.88907,350.2,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,292.9,3.7,N
27.23927,140.88457,322.8,0.38,0.36,2020-03-04,16:18,N,nominal,1.0NRT,286.8,3.7,N
7.63916,124.59625,352,0.53,0.67,2020-03-04,16:24,N,nominal,1.0NRT,283.3,4.7,N
-8.1967,119.07011,296.7,0.71,0.75,2020-03-04,16:24,N,nominal,1.0NRT,256.5,4.1,N
-1.45774,127.44031,317.9,0.5,0.49,2020-03-04,16:24,N,nominal,1.0NRT,277.4,4.7,N
-1.45691,127.43509,339.7,0.5,0.49,2020-03-04,16:24,N,nominal,1.0NRT,278.1,8.7,N
1.49452,127.6304,335.2,0.54,0.51,2020-03-04,16:24,N,nominal,1.0NRT,280.4,3.7,N
1.49935,127.63,314.4,0.54,0.51,2020-03-04,16:24,N,nominal,1.0NRT,280.9,3.7,N
7.40172,124.92984,306.9,0.5,0.66,2020-03-04,16:24,N,nominal,1.0NRT,281.7,0.8,N
7.40178,124.92856,307.2,0.5,0.66,2020-03-04,16:24,N,nominal,1.0NRT,281.9,0.9,N
7.63297,124.59499,308.3,0.53,0.67,2020-03-04,16:24,N,nominal,1.0NRT,280,4.7,N
10.30516,123.08736,300.8,0.73,0.76,2020-03-04,16:24,N,nominal,1.0NRT,287.8,0.9,N
10.30918,123.08796,301.1,0.73,0.76,2020-03-04,16:24,N,nominal,1.0NRT,287.7,1,N
-11.06488,126.61429,332.7,0.4,0.44,2020-03-04,16:30,N,nominal,1.0NRT,291.3,4.1,N
30.45483,117.23656,315.1,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,280.4,1.8,N
30.53033,117.25249,296.1,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,282.2,1,N
30.58794,116.96221,303.4,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,280.1,1.1,N
30.62842,116.85932,308.6,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,279.7,1.3,N
30.74197,117.39202,298.1,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,279.3,0.8,N
30.74529,117.39273,308,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,281.4,1,N
30.75056,117.40232,301.5,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,279.3,0.8,N
30.82134,117.79563,299.6,0.39,0.37,2020-03-04,17:54,N,nominal,1.0NRT,276.7,0.7,N
30.84539,117.7756,311,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,281.6,1.3,N
30.8528,117.75185,306.3,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,279.1,1.3,N
30.85612,117.75261,298.6,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,279.9,0.9,N
30.92744,117.77217,299,0.39,0.36,2020-03-04,17:54,N,nominal,1.0NRT,278.4,0.5,N
17.36217,99.82207,305.6,0.64,0.72,2020-03-04,18:00,N,nominal,1.0NRT,289.1,1.1,N
16.94255,103.5966,296.7,0.36,0.57,2020-03-04,18:00,N,nominal,1.0NRT,280,1,N
14.01294,120.99802,316.7,0.33,0.56,2020-03-04,18:00,N,nominal,1.0NRT,294.9,1.6,N
14.01237,121.00092,313.5,0.33,0.56,2020-03-04,18:00,N,nominal,1.0NRT,294.3,1.6,N
14.00794,120.99651,316.9,0.33,0.56,2020-03-04,18:00,N,nominal,1.0NRT,294.3,1.7,N
14.00736,120.99953,314.5,0.33,0.56,2020-03-04,18:00,N,nominal,1.0NRT,293,1.7,N
15.93712,106.48483,304.7,0.45,0.47,2020-03-04,18:00,N,nominal,1.0NRT,287.5,1.2,N
15.79325,107.13723,318.1,0.41,0.45,2020-03-04,18:00,N,nominal,1.0NRT,288.3,2.9,N
15.80056,107.01372,299.8,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,288.5,0.7,N
15.79679,107.01011,301.6,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,288,0.7,N
15.80487,107.0006,303.1,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,287.6,0.8,N
15.78694,107.13358,297.5,0.41,0.45,2020-03-04,18:00,N,nominal,1.0NRT,287.3,0.7,N
15.79873,107.01479,301.3,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,288.7,0.8,N
15.79551,107.00719,312,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,288.2,2,N
15.79501,107.01096,302.9,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,288,2.1,N
15.79139,107.00634,323.9,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,288.3,2,N
15.7909,107.01006,328.8,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,289.5,2.1,N
15.79188,107.00271,306.1,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,287.6,2,N
15.79042,107.01366,313.3,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,288.2,2.1,N
16.49477,100.43846,309.5,0.57,0.69,2020-03-04,18:00,N,nominal,1.0NRT,285.1,2.3,N
15.77566,106.66845,306,0.44,0.46,2020-03-04,18:00,N,nominal,1.0NRT,287.3,1.8,N
15.77766,106.51566,303.6,0.45,0.47,2020-03-04,18:00,N,nominal,1.0NRT,289.1,0.7,N
15.79814,105.93254,323.4,0.49,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.9,3.9,N
15.79377,105.93118,307.8,0.49,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.8,2.3,N
13.38174,120.79744,324.7,0.33,0.56,2020-03-04,18:00,N,nominal,1.0NRT,286.9,1.1,N
13.37632,120.79819,306.3,0.33,0.56,2020-03-04,18:00,N,nominal,1.0NRT,287.5,0.7,N
13.37396,120.78322,299.7,0.33,0.55,2020-03-04,18:00,N,nominal,1.0NRT,287.4,0.5,N
13.37275,120.78944,305.9,0.33,0.56,2020-03-04,18:00,N,nominal,1.0NRT,287.5,1.1,N
13.75158,105.85371,311.2,0.46,0.47,2020-03-04,18:00,N,nominal,1.0NRT,292,1.6,N
13.77567,105.52885,306.1,0.49,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.4,1.1,N
13.54047,107.30776,316.8,0.56,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.7,2.2,N
13.80783,105.24029,308.3,0.51,0.49,2020-03-04,18:00,N,nominal,1.0NRT,291.6,0.8,N
13.53652,107.30714,315.2,0.56,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.8,2.2,N
13.764,105.51341,314.2,0.49,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.9,2.4,N
13.76342,105.51797,306.4,0.49,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.4,1.2,N
13.75895,105.51737,303.9,0.49,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.1,0.8,N
13.68562,106.05553,309.3,0.45,0.47,2020-03-04,18:00,N,nominal,1.0NRT,291.5,0.9,N
13.73238,105.65548,303.3,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.6,1.1,N
13.73182,105.65989,312.3,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.9,1.2,N
13.68131,106.05492,304.4,0.45,0.47,2020-03-04,18:00,N,nominal,1.0NRT,291.7,0.6,N
13.72795,105.6549,307.7,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.9,1.1,N
13.72739,105.65931,307.1,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.6,1.2,N
13.49723,107.3595,332.3,0.56,0.43,2020-03-04,18:00,N,nominal,1.0NRT,293.5,4.6,N
13.60964,106.50869,309.6,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,293.4,0.9,N
13.49329,107.35892,307,0.56,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.4,1.1,N
13.66963,106.12704,304.6,0.44,0.46,2020-03-04,18:00,N,nominal,1.0NRT,291.6,1.2,N
13.64625,106.29794,305.7,0.43,0.46,2020-03-04,18:00,N,nominal,1.0NRT,292.8,0.5,N
13.49859,107.35831,314.7,0.56,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.8,2.9,N
13.49465,107.35773,323.7,0.56,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.7,2.9,N
13.72877,105.65758,318.8,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,292.3,3.5,N
13.60858,106.50989,314,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,293.3,1.4,N
13.69567,105.80404,307,0.47,0.47,2020-03-04,18:00,N,nominal,1.0NRT,291.1,1,N
13.63163,106.24671,309.6,0.44,0.46,2020-03-04,18:00,N,nominal,1.0NRT,292.6,2.4,N
13.71165,105.5827,305.9,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,290.8,0.9,N
13.49535,107.14989,308.2,0.57,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.1,1.2,N
13.80691,104.77898,305.5,0.55,0.51,2020-03-04,18:00,N,nominal,1.0NRT,291.9,1.3,N
13.66638,105.85686,304,0.46,0.47,2020-03-04,18:00,N,nominal,1.0NRT,290.8,0.2,N
13.56423,106.61753,305.2,0.41,0.45,2020-03-04,18:00,N,nominal,1.0NRT,292.9,0.6,N
13.68375,105.69166,333.5,0.47,0.48,2020-03-04,18:00,N,nominal,1.0NRT,293.6,6.3,N
13.67935,105.69095,343.5,0.47,0.48,2020-03-04,18:00,N,nominal,1.0NRT,292.1,6.3,N
13.70836,105.43426,305.5,0.49,0.49,2020-03-04,18:00,N,nominal,1.0NRT,292,1,N
13.60303,106.23424,306.5,0.44,0.46,2020-03-04,18:00,N,nominal,1.0NRT,292.1,2.5,N
13.35028,108.01941,303.9,0.51,0.41,2020-03-04,18:00,N,nominal,1.0NRT,291.6,1.1,N
13.69192,105.45535,308.9,0.49,0.49,2020-03-04,18:00,N,nominal,1.0NRT,291.8,1.1,N
13.41655,107.34083,314.8,0.56,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.5,2.3,N
13.49028,106.73034,304.9,0.4,0.45,2020-03-04,18:00,N,nominal,1.0NRT,293.1,1.3,N
13.64955,105.39318,306.2,0.49,0.49,2020-03-04,18:00,N,nominal,1.0NRT,292.3,0.8,N
13.64785,105.39065,307,0.49,0.49,2020-03-04,18:00,N,nominal,1.0NRT,291.9,1.4,N
13.41281,107.11449,304.1,0.57,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.6,0.8,N
13.28489,107.96404,306,0.51,0.41,2020-03-04,18:00,N,nominal,1.0NRT,291.7,0.9,N
21.08087,100.24069,299.1,0.66,0.73,2020-03-04,18:00,N,nominal,1.0NRT,287,1.4,N
21.15907,100.2253,296.8,0.66,0.73,2020-03-04,18:00,N,nominal,1.0NRT,285,0.7,N
21.1185,101.35526,302.9,0.56,0.69,2020-03-04,18:00,N,nominal,1.0NRT,285.6,1.4,N
21.17272,100.67729,302.1,0.62,0.71,2020-03-04,18:00,N,nominal,1.0NRT,286.2,1.4,N
21.17929,100.67921,301.8,0.62,0.71,2020-03-04,18:00,N,nominal,1.0NRT,287.1,1.4,N
21.23166,100.52903,298.7,0.64,0.72,2020-03-04,18:00,N,nominal,1.0NRT,285.4,1.5,N
20.57041,99.44622,299.9,0.73,0.76,2020-03-04,18:00,N,nominal,1.0NRT,285.5,1.3,N
20.56684,99.44646,301.6,0.73,0.76,2020-03-04,18:00,N,nominal,1.0NRT,285.3,1.7,N
20.16883,99.03607,298.1,0.77,0.77,2020-03-04,18:00,N,nominal,1.0NRT,287.2,1.3,N
19.72787,100.40598,298.8,0.63,0.72,2020-03-04,18:00,N,nominal,1.0NRT,287.7,0.7,N
19.61539,100.41707,302,0.62,0.72,2020-03-04,18:00,N,nominal,1.0NRT,288.1,1.4,N
19.60807,100.42426,304.6,0.62,0.71,2020-03-04,18:00,N,nominal,1.0NRT,288,2.6,N
19.61192,100.41893,310,0.62,0.71,2020-03-04,18:00,N,nominal,1.0NRT,288.6,3.1,N
19.6112,100.42706,304.9,0.62,0.71,2020-03-04,18:00,N,nominal,1.0NRT,288.3,2.3,N
16.62758,120.85083,301.6,0.59,0.53,2020-03-04,18:00,N,nominal,1.0NRT,286,1.6,N
19.6132,99.13414,302.8,0.75,0.77,2020-03-04,18:00,N,nominal,1.0NRT,287.3,0.6,N
19.61009,99.13542,304.6,0.75,0.77,2020-03-04,18:00,N,nominal,1.0NRT,287.6,0.6,N
19.56179,99.0146,298.9,0.76,0.77,2020-03-04,18:00,N,nominal,1.0NRT,288.1,2.1,N
19.4568,99.15882,302.7,0.75,0.77,2020-03-04,18:00,N,nominal,1.0NRT,289.1,1,N
19.45399,99.16062,301.2,0.74,0.76,2020-03-04,18:00,N,nominal,1.0NRT,289,1.7,N
19.42496,98.88015,301.1,0.78,0.78,2020-03-04,18:00,N,nominal,1.0NRT,289.4,3.5,N
19.42458,98.88515,302.6,0.78,0.78,2020-03-04,18:00,N,nominal,1.0NRT,289.8,2.8,N
19.423,98.88237,305.2,0.77,0.78,2020-03-04,18:00,N,nominal,1.0NRT,289.6,4.8,N
19.41679,98.8688,299.4,0.78,0.78,2020-03-04,18:00,N,nominal,1.0NRT,288.9,2.8,N
16.32451,120.68382,312.6,0.58,0.52,2020-03-04,18:00,N,nominal,1.0NRT,287.9,2.2,N
16.31977,120.68271,310.1,0.58,0.52,2020-03-04,18:00,N,nominal,1.0NRT,287.4,2.2,N
16.31689,120.67216,297.5,0.58,0.52,2020-03-04,18:00,N,nominal,1.0NRT,287.4,0.9,N
18.96372,99.22126,302.9,0.73,0.76,2020-03-04,18:00,N,nominal,1.0NRT,288.4,1.8,N
18.91809,99.16708,302.4,0.73,0.76,2020-03-04,18:00,N,nominal,1.0NRT,290.2,1.1,N
18.72898,99.25357,301.1,0.72,0.76,2020-03-04,18:00,N,nominal,1.0NRT,290.2,1.7,N
15.05597,121.06889,304.7,0.32,0.55,2020-03-04,18:00,N,nominal,1.0NRT,290.8,0.5,N
15.05095,121.06796,301.8,0.32,0.55,2020-03-04,18:00,N,nominal,1.0NRT,290.8,0.5,N
18.16689,98.86205,304.8,0.75,0.77,2020-03-04,18:00,N,nominal,1.0NRT,290.7,1.3,N
14.70661,121.01248,302.3,0.33,0.55,2020-03-04,18:00,N,nominal,1.0NRT,288.8,0.2,N
14.61101,121.23386,305.1,0.34,0.56,2020-03-04,18:00,N,nominal,1.0NRT,289.1,1.6,N
17.55595,99.93166,326.5,0.63,0.72,2020-03-04,18:00,N,nominal,1.0NRT,288.6,2.9,N
17.5565,99.92552,305.3,0.63,0.72,2020-03-04,18:00,N,nominal,1.0NRT,288.6,2.9,N
17.54924,99.93082,309.8,0.63,0.72,2020-03-04,18:00,N,nominal,1.0NRT,288.9,1.9,N
17.55439,99.92651,322.3,0.63,0.72,2020-03-04,18:00,N,nominal,1.0NRT,289,6.2,N
17.55381,99.93263,323,0.63,0.72,2020-03-04,18:00,N,nominal,1.0NRT,288.8,4.6,N
17.42201,100.19249,301.4,0.61,0.71,2020-03-04,18:00,N,nominal,1.0NRT,287.8,0.6,N
17.47047,99.85146,301,0.64,0.72,2020-03-04,18:00,N,nominal,1.0NRT,289,0.9,N
17.48317,98.61308,302.2,0.77,0.77,2020-03-04,18:00,N,nominal,1.0NRT,289.4,0.8,N
17.36421,99.8213,306.9,0.64,0.72,2020-03-04,18:00,N,nominal,1.0NRT,289.2,1.7,N
13.28813,107.88674,304,0.52,0.41,2020-03-04,18:00,N,nominal,1.0NRT,291.8,0.7,N
13.60323,105.55566,308,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,290.7,0.6,N
13.59501,105.61786,304,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,290.7,0.8,N
13.58101,105.72356,303.6,0.47,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.1,0.8,N
13.58043,105.7279,307.5,0.47,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.3,0.8,N
13.58755,105.57163,307.3,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.1,0.9,N
13.49132,106.26488,323.9,0.43,0.46,2020-03-04,18:00,N,nominal,1.0NRT,292.8,4.6,N
13.58157,105.54813,304.7,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.2,1.2,N
13.53833,105.49649,313.5,0.49,0.48,2020-03-04,18:00,N,nominal,1.0NRT,292.1,2,N
13.50192,105.71239,307.3,0.47,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.9,1,N
13.31219,107.21042,308.8,0.56,0.43,2020-03-04,18:00,N,nominal,1.0NRT,292.9,1.6,N
13.53568,105.49773,315.2,0.48,0.48,2020-03-04,18:00,N,nominal,1.0NRT,292.2,2.3,N
13.63466,104.71533,305.2,0.55,0.51,2020-03-04,18:00,N,nominal,1.0NRT,290.9,1,N
13.50213,105.71372,304.7,0.47,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.7,0.7,N
13.40313,106.37833,305.5,0.42,0.45,2020-03-04,18:00,N,nominal,1.0NRT,292.9,1.1,N
13.49186,105.69013,304.7,0.47,0.48,2020-03-04,18:00,N,nominal,1.0NRT,291.7,1.3,N
